Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","92782","Ongoing","PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.","Veenpluis 4-6","","Best","","	","Netherlands","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Australia, Austria, Bahrain, Belgium, Bosnia and Herzegovina, Brazil, Chile, China, Croatia, Czech Republic, Denmark, Egypt, Fiji, Finland, France, Germany, Greece, Hong Kong, Iceland, India, Iran, Ireland, Israel, Italy, Japan, Jordan, Korea, Republic of, Kosovo, Latvia, Lebanon, Libya, Malaysia, Maldives, Malta, Martinique, Mexico, Morocco, Netherlands, New Zealand, Norway, Oman, Palestine, State of, Poland, Portugal, Qatar, R¿union, Romania, Russian Federation, Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Tanzania, Thailand, Turkey, Ukraine, United Arab Emirates, United Kingdom, Uzbekistan, and Yemen.","Z-2485-2023","Class II","Wireless Foot Switch distributed with Philips Allura Xper and Azurion Interventional Fluoroscopic X-Ray Systems","1846 units","Loss of availability of the wireless foot switch during procedures.","06/30/2023","08/30/2023","","09/06/2023","Model No.: 722001, 722003, 722005, 722006, 722008, 722010, 722011, 722012, 722013, 722015, 722023, 722025, 722026, 722027, 722028, 722029, 722033, 722035, 722038, 722039, 722058, 722059, 722064, 722065, 722066, 722067, 722068, 722078, 722079; No UDI-DI; Lot No. 459800772231, 459800772233, 459800772261, 459800772263, 459800415531,459800415532, 459800415533, 459800415534, 459800415535, 459800415571, 459800415572, 459800415573, 459800415574, 459800415575."
"Devices","No","","92783","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide distribution including in the states of AL, AZ, CA, CO, CT, FL, GA, IA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NM, NV, NY, OH, OR, PA, RI, SC, SD, TX, UT, WA, and WI.","Z-2480-2023","Class II","Visera Hysterovideoscope Olympus HYF Type V","363 units","IFU labeling is being updated to revise EtO gas mixture and elimination of reusable cleaning brushes.","07/20/2023","08/29/2023","","09/06/2023","Model HYF-V, all serial numbers"
"Food","No","","92787","Terminated","Moore Family Farms Creamery","605 Birch Dr","","Maquoketa","IA","	52060-9200","United States","Voluntary: Firm initiated","Telephone","IA","F-1472-2023","Class II","Moore Family Farms and Creamery Cheddar Cheese Curds, 1 lb plastic bag.","30 bags","May contain elevated coliform count and generic E. coli.","07/28/2023","08/28/2023","08/30/2023","09/06/2023","7/18/23"
"Food","No","","92787","Terminated","Moore Family Farms Creamery","605 Birch Dr","","Maquoketa","IA","	52060-9200","United States","Voluntary: Firm initiated","Telephone","IA","F-1473-2023","Class II","Moore Family Farms and Creamery Cheddar Cheese Curds Cucumber Dill, 1 lb plastic bag.","16 bags","May contain elevated coliform count and generic E. coli.","07/28/2023","08/28/2023","08/30/2023","09/06/2023","7/18/23"
"Food","No","","92787","Terminated","Moore Family Farms Creamery","605 Birch Dr","","Maquoketa","IA","	52060-9200","United States","Voluntary: Firm initiated","Telephone","IA","F-1474-2023","Class II","Moore Family Farms and Creamery Cheddar Cheese Curds Loaded Baked Potato, 1 lb plastic bag.","10 bags","May contain elevated coliform count and generic E. coli.","07/28/2023","08/28/2023","08/30/2023","09/06/2023","7/18/23"
"Food","No","","92787","Terminated","Moore Family Farms Creamery","605 Birch Dr","","Maquoketa","IA","	52060-9200","United States","Voluntary: Firm initiated","Telephone","IA","F-1475-2023","Class II","Moore Family Farms and Creamery Cheddar Cheese Curds BLT, 1 lb plastic bag.","13","May contain elevated coliform count and generic E. coli.","07/28/2023","08/28/2023","08/30/2023","09/06/2023","7/18/23"
"Devices","No","","92791","Ongoing","Cook Vandergrift, Inc.","1186 Montgomery Ln","","Vandergrift","PA","	15690-6065","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide including PR and the countries of AE, AT, AU, BE,  BN, BY, CA, CH, CL, CO, CZ, DE, DK, ES, FI, FR, GB, GT, HK, HU, IE, IL (EUDC), IL (NADC), IT,  JP, KW, MX, NL, NO, PL, PR, PT, SE, TH, TR, UY, ZA. ","Z-2513-2023","Class II","Cook Lead Clipper- An auxiliary tool indicated for use in patients requiring percutaneous retrieval of cardiac leads.  Order Number (GPN): G20003  Reference Part Number (RPN): LR-CLP001      ","15,951","Sterility of  device may be compromised due to breach of the chevron seal of the packaging","07/24/2023","09/01/2023","","09/13/2023","Device Identifier (DI): (01)00827002200036(17) Lot Numbers: N172707 N172737 N172738 N172875 N172887 N172912 N173153 N173178 N173180 N173434 N173519 N173623 N173653 N173688 N173690 N173691 N173879 N173943 N173959 N173976 N173977 N174034 N174104 N174134 N174169 N174170 N174287 N174294 N174466 N174535 N174536 N174564 N174589 N174704 N174778 N174841 N174863 N174864 N174889 N174906 N175146 N175201 N175247 N175277 N175589 N175627 N175963 N175964 N175987 N176084 N176262 N176322 N176323 N176712 N176714 N176715 N176716 N176829 N176830 N176974 N177094 N177101 N177102 N177217 N177218 N177239 N177351 N177496 N177515 N177678 N177682 N177797 N177853 N177898 N177927 N178015 N178054 N178093 N178224 N178225 N178276 N178340 N178518 N178562 N178609 N178633 N178675 N178676 N178677 N178764 N178784 N178813 N178814 N179019 N179021 N179130 N179209 N179211 N179301 N179302 N179333 N179361 N179396 N179397 N179503 N179504 N179534 N179728 N179874 N179903 N180036 N180038 N180077 N180115 N180116 N180147 N180313 N180314 N180370 N180371 N180458 N180459 N180504 N180768 N180769 N180953 N181027 N181056 N181127 N181397 N181437 N181438 N181530 N181581 N181582 N181626 N181628 N181629 N181801 N181804 N182095 N182137 N182282 N182524 N182552 N182691 N182817 N182824 N182943 N182945 N183030 N183042 N183043 N183119 N183120 N183261 N183262 N183263 N183457 N183533 N183535 N183737 N183738 N183826 N183841 N183857 N183939 N184187 N184188 N184222 N184319 N184320 N184409 N184517 N184518 N184580 N184612 N184735 N184736 N184880 N184881 N184989 N184990 N185156 N185238 N185239 N185271 N185334 N185335 N185570 N185579 N185612 N185613 N185615 N185879 N185880 N186216 N186317 N186318 N186541 N186581 N186683 N186684 N186748 N186749 N186780 N186835 N186837 N186887 N186888 N186963 N186999 N187000 N187048 N187049 N187107 N187213 N187246 N187300 N187301 N187302 N187317 N187338 N187359 N187436 N187438 N187519 N187522 N187727 N187728 N187776 N187777 N187811 N187841 N188171 N188172 N188238 N188239 N188290 N188322 N188323 N188347 N188403 N188427 N188465 N188466 N188489 N188490 N188614 N188615 N188740 N188741 N188807 N189098 N189099 N189288 N189289 N189366 N189367 N189662 N189666 N189667 N189751 N189753 N189804 N189805 N189806 N189964 N189965 N189986 N189987 N190015 N190050 N190312 N190400 N190401 N190506 N190539 N190635 N190720 N190721 N190812 N190813 N191066 N191355 N191357 N191441 N191580 N191583 N191678 N191679 N191791 N191870 N191894 N191971 N191972 N191973 N192119 N192120 N192230 N192232 N192309 N192310 N192311 N192312 N192339 N192340 N192341 N192342 N192495 N192496 N192497 N192498 N193021 N193022 N193118 N193119 N193398 N193399 N193490 N193491 N193570 N193571 N193648 N193730 N193731 N193967 N193968 N194083 N194084 N194361 N194362 N194368 N194571 N194572 N194666 N194720 N194768 N194805 N194841 N194884 N195037 N195038 N195112 N195113 N195176 N195177 N195333 N195334 N195447 N195448 N195493 N195494 N195559 N195738 N195840 N195849 NF179451"
"Devices","No","","92800","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution Foreign: Taiwan Uruguay Vietnam ","Z-2471-2023","Class II","Atellica CH Total Bilirubin_2 -In vitro diagnostic use in the  quantitative determination of total bilirubin in human serum and plasma (lithium heparin) of adults and neonates   Test Code: TBil_2  Siemens Material Number (SMN): 11097531       ","50148 units","Potential for reagent carryover on the Atellica CH 930 resulting in a positive bias that could impact quality control (QC), patient samples, and calibrator results with  from Atellica¿ CH Total Bilirubin_2 (TBil_2), Atellica¿CH LDL Cholesterol (LDLC), Atellica¿ CH Gamma-Glutamyl Transferase (GGT) and Atellica¿CH HDL Cholesterol (HDLC)","07/10/2023","08/28/2023","","09/06/2023","Unique Device Identification (UDI): 00630414595818 All Lot Numbers"
"Devices","No","","92800","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution Foreign: Taiwan Uruguay Vietnam ","Z-2472-2023","Class II","Atellica CH LDL Cholesterol- In vitro diagnostic use in the  quantitative determination of LDL cholesterol in human serum and plasma (lithium  heparin, EDTA, sodium heparin  Test Code: LDLC  Siemens Material Number (SMN): 11537214       ","6733 units","Potential for reagent carryover on the Atellica CH 930 resulting in a positive bias that could impact quality control (QC), patient samples, and calibrator results with  from Atellica¿ CH Total Bilirubin_2 (TBil_2), Atellica¿ CH LDL Cholesterol (LDLC), Atellica¿ CH Gamma-Glutamyl Transferase (GGT) and Atellica¿ CH HDL Cholesterol (HDLC)","07/10/2023","08/28/2023","","09/06/2023","Unique Device Identification (UDI): 00630414611037 All Lot Numbers"
"Devices","No","","92800","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution Foreign: Taiwan Uruguay Vietnam ","Z-2473-2023","Class II","Atellica CH Gamma-Glutamyl Transferase-IIn vitro diagnostic use in the quantitative determination of gamma-glutamyl transferase in human serum and plasma (lithium heparin  Test Code: GGT   Siemens Material Number (SMN): 11097597       ","19544 units","Potential for reagent carryover on the Atellica CH 930 resulting in a positive bias that could impact quality control (QC), patient samples, and calibrator results with  from Atellica¿CH Total Bilirubin_2 (TBil_2), Atellica¿ CH LDL Cholesterol (LDLC), Atellica¿ CH Gamma-Glutamyl Transferase (GGT) and Atellica¿ CH HDL Cholesterol (HDLC)","07/10/2023","08/28/2023","","09/06/2023","Unique Device Identification (UDI): 00630414596440 All Lot Numbers"
"Devices","No","","92800","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution Foreign: Taiwan Uruguay Vietnam ","Z-2474-2023","Class II","Atellica¿  CH HDL Cholesterol- In vitro diagnostic use in the  quantitative determination of HDL cholesterol in human serum and plasma (lithium  heparin, EDTA, sodium Heparin)   Test Code: HDLC  Siemens Material Number (SMN): 11537213       ","18524 units","Potential for reagent carryover on the Atellica CH 930 resulting in a positive bias that could impact quality control (QC), patient samples, and calibrator results with  from Atellica¿  CH Total Bilirubin_2 (TBil_2), Atellica¿ CH LDL Cholesterol (LDLC), Atellica¿  CH Gamma-Glutamyl Transferase (GGT) and Atellica CH HDL Cholesterol (HDLC)","07/10/2023","08/28/2023","","09/06/2023","Unique Device Identification (UDI): 00630414610832 All lot numbers"
"Devices","No","","92804","Ongoing","Edwards Lifesciences, LLC","1 Edwards Way","","Irvine","CA","	92614-5688","United States","Voluntary: Firm initiated","Letter","International distribution to the countries of Austria, Belgium, Switzerland, Germany, Cyprus, Israel, UK, Greece, Ireland, Italy, Luxembourg, Poland.","Z-2479-2023","Class II","PASCAL Precision Transcatheter Valve Repair System, Models: 20000ISM and 20000IS","92","Due to a manufacturing issue, when using valve repair systems, intended to repair insufficient mitral and/or tricuspid valves, users experienced resistance when attempting to release the implant from the delivery system by rotating the release knob. Additional torque required to initiate rotation of the release wire from the implant, could cause implant rotation or additional implant implantation.","07/27/2023","08/29/2023","","09/06/2023","Basic-UDI Code: 0690103S004PAS000BC.  Model/Serial Numbers: 20000ISM/10844549, 10844558, 10921747, 10700424, 10809849, 10809852, 10844564, 10864947, 10903936, 10903937, 10921752, 10921754, 10865580, 10921757, 10921758, 10921760, 10700439, 10776944, 10776966, 10776982, 10809844, 10844243, 10844251, 10844281, 10844292, 10844571, 10848756, 10864921, 10864926, 10864927, 10864942, 10864943, 10864945, 10864950, 10865585, 10865595, 10865603, 10865652, 10865653, 10865654, 10865656, 10865720, 10865723, 10865724, 10865730, 10865731, 10903944, 10903960, 10921729, 10921739, 10921922, 10921924, 10921925, 10921932, 10921941, 10844264, 10844284, 10844288, 10844581, 10844585, 10848729, 10848730, 10848739, 10848740, 10848744, 10848746, 10848747, 10848750, 10848753, 10864833, 10864838, 10864840, 10864844, 10864897, 10865584, 10865613, 10865616, 10865618, 10865649, 10865719, 10865722, 10865727, 10921733, 10921734, 10921918, 10951672, 10951679, 10951683, 10951685, 10951687, 10951691, 10865732, 10865735, 10903975, 10809836, 10848723, 10921930, 10844300, 10844302, 10844305, 10864959, 10864960, 10921926, 10921927, 10844551, 10844563, 10844566, 10853110, 10903977, 10921748, 10921750, 10922081, 10922089, 10922093, 10922096, 10922098, 10922102, 10922103, 10922106, 10922107, 10922108, 10922110, 10922111, 10922116, 10922118, 10922119, 10922121, 10922122, 10922126, 10922127, 10922129, 10922133, 10922138, 10922140, 10922142, 10951734, 10951737, 10951740, 10951741, 10951743, 10951744, 10951745, 10951747, 10951748, 10951749, 10951750, 10951751, 10951753, 10951754, 10951756, 10951757, 10951758, 10951760, 10951761, 10951763, 10969562, 10969572, 10969573, 10969576, 10969577, 10969579, 10969583, 10969587, 10969591, 10969592, 10969593, 10969595, 10969597, 10969598, 10969599, 10969601, 10969603, 10969606, 10969611, 10969616, 10969619, 10969620, 10969625, 10969629, 10848722, 10865736, 10904022, 10904024, 10904026, 10904028, 10904029, 10864924, 10864928, 10864931, 10864936, 10864939, 10865549, 10865716, 10921861.   20000IS/10875150, 10853171, 10853233, 10853196, 10853203, 10853208, 10853213, 10853222, 10853235, 10875121, 10875124, 10875126, 10875131, 10875137, 10875138, 10875143, 10875145, 10875146, 10875152, 10853206, 10875154, 10875123, 10875136, 10875142, 10875144"
"Devices","No","","92805","Ongoing","Reichert, Inc.","3362 Walden Ave","","Depew","NY","	14043-2437","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution.","Z-2512-2023","Class II","PHOROPTOR VRX DIGITAL REFRACTION SYSTEM-Digital refractor intended for the subjective measurement of the refractive error of the eye.   MODEL NUMBER: 16242","50 units","Phoroptor VRx Head may detach from the bracket that connects the Phoroptor VRx Head to an ophthalmic stand. If the Phoroptor VRx Head detaches from the bracket, it can fall onto a patient or device operator","07/20/2023","08/31/2023","","09/06/2023","GTIN:  0812559011730 S/N: 78824-1221                     78825-1221                     78826-1221                     78827-1221                     78828-1221                     78829-1221                     78830-1221                     78831-1221                     78832-1221                     78833-1221                     78834-1221                     78835-1221                     78836-1221                     78837-1221                     78838-1221                     78839-1221                     78840-1221                     78841-1221                     78842-1221                     78843-1221                     78844-1221                     78845-1221                     78846-1221                     78847-1221                     78848-1221                     78849-1221                     78850-1221                     78851-1221                     78852-1221                     78853-0122                     78854-0122                     78855-0122                     78856-0122                     78857-0122                     78858-0122                     78859-0122                     78860-0122                     78861-0122                     78862-0122                     78863-0122                     78864-0122                     78865-0122                     78866-0122                     78867-0122                     78868-0122                     78870-0122                     78871-0122                     78872-0122                     78873-0122                     78874-0122"
"Devices","No","","92825","Ongoing","LeMaitre Vascular, Inc.","32 3rd Ave","","Burlington","MA","	01803-4414","United States","Voluntary: Firm initiated","E-Mail","International distribution to the countries of Belgium, France, Germany, and United Kingdom.","Z-2468-2023","Class II","The Chevalier Valvulotome is a device used to disrupt the valves of veins which are to be used as grafts in the in situ or non-reversed bypass procedure. The Chevalier Valvulotome consists of a 70 cm stainless steel shaft with two tips: 1) the cutting tip is shaped like an inverted tulip with four teeth at its base. This tip is designed to cut the vein valve cusps. 2) the other tip is atraumatic and used to test the patency and the course of the vein before the valvulotomy.    The Chevalier Valvulotome is available in three tip diameters: 2.5 mm (Catalog # 40025); 3.0 mm (Catalog # 40030); and 3.5 mm (Catalog # 40035)  ","225 units","Burrs (molding flash) on the cutter may tear the harvested vien","07/13/2023","08/28/2023","","09/06/2023","(1)Catalog # 40025 UDI-DI: 00840663110469; (2)Catalog # 40030 UDI-DI: 00840663110476; (3) Catalog # 40035 UDI-DI: 00840663110483  Lot Numbers: All lots starting with CHV. Only lots beginning with CHV are being recalled. Older lots (with CL lot prefixes) are not being recalled. REF (Catalog #) LOT Catalog Number:  (1)40025  Lot Number: CHV1003, CHV1006, CHV1022 (2) 40030  Lot Number:  CHV1002, CHV1004, (3) 40035  Lot Number: CHV1001, CHV1005"
"Devices","No","","92839","Ongoing","Waldemar Link GmbH & Co. KG (Mfg Site)","Oststr. 4-10","","Norderstedt","","	","Germany","Voluntary: Firm initiated","E-Mail","IN,GA, TX","Z-2481-2023","Class II","Link OptiStem Rasp Handle-Used with the OptiStem Rasp to prepare the femoral medullary canal for a knee prosthesis implant during a total knee arthroplasty surgical procedure  Item Number: 17-5220/01","6 units","A crack in the weld of the rasp handle may lead to a fracture of the frontal sleeve when the rasp is further impacted or extracted. The rasp remains intact. The rasp would need to be pulled out by a clamp leading to a prolongation of surgery or modified surgery","07/26/2023","08/29/2023","","09/06/2023","UDI-DI: 04026575284658 Lot Codes: C010108, C151519"
"Devices","No","","92847","Ongoing","Oculus Optikgeraete GMBH","Munchholzhauser Str. 29","","Wetzlar","","	","Germany","Voluntary: Firm initiated","Letter","US Nationwide distribution in the states of CA, FL, MA, MN, NY, NC, OH, PA, TX, VA, WA.  OUS: Not Provided","Z-2482-2023","Class II","Oculus Pentacam AXL Wave, Ref 70020, CE 0123","143 units","Their is a potential that  optical devices with insufficient anti-reflective coating  may lead to incorrect axial length measurements.","08/08/2023","08/30/2023","","09/06/2023","UDI-DI; (01) 04049584025357"
"Devices","No","","92847","Ongoing","Oculus Optikgeraete GMBH","Munchholzhauser Str. 29","","Wetzlar","","	","Germany","Voluntary: Firm initiated","Letter","US Nationwide distribution in the states of CA, FL, MA, MN, NY, NC, OH, PA, TX, VA, WA.  OUS: Not Provided","Z-2483-2023","Class II","Oculus Pentacam AXL , Ref 70100, CE 0123","364 units","Their is a potential that  optical devices with insufficient anti-reflective coating  may lead to incorrect axial length measurements.","08/08/2023","08/30/2023","","09/06/2023","UDI-DI; (01) 04049584012333"
"Devices","No","","92847","Ongoing","Oculus Optikgeraete GMBH","Munchholzhauser Str. 29","","Wetzlar","","	","Germany","Voluntary: Firm initiated","Letter","US Nationwide distribution in the states of CA, FL, MA, MN, NY, NC, OH, PA, TX, VA, WA.  OUS: Not Provided","Z-2484-2023","Class II","Oculus Myopia Master , Ref 68100, CE 0123","173 units","Their is a potential that  optical devices with insufficient anti-reflective coating  may lead to incorrect axial length measurements.","08/08/2023","08/30/2023","","09/06/2023","UDI-DI; (01) 04049584026095"
"Biologics","No","","92865","Terminated","ImpactLife","5500 Lakeview Pkwy","","Davenport","IA","	52807-3481","United States","Voluntary: Firm initiated","","New York","B-0597-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced","1 unit","Leukoreduced, Apheresis Platelets, PAS, collected from a donor who responded ""yes"" to the recorded question ""In the past two days have you taken aspirin, or anything with aspirin in it?"", was distributed.","06/21/2023","08/29/2023","08/29/2023","09/06/2023","W038323113151"
"Food","No","","92869","Ongoing","Nestle-USA, Inc. (Corporate Office)","1812 N Moore St","","Arlington","VA","	22209-1804","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","The recalled product was distributed to the following states: AZ,LA,NH,MN.KS,NE,MO,FL,CA,TX,VA,PA,ME,NC,NY,TX,KY,TN,IN,MI,UT,WI,OH,MN,CO,MI,IL,IA,KY,MS,AL,OK","F-1491-2023","Class II","Nestle Toll House, Chocolate Chip Cookie Dough, 16.5 oz. Cookie dough in bar form packaged in paperboard tray with plastic overwrap, 12 packages per case, Keep Refrigerated","12,318 total cases (147,816 total packages) (12 cases destroyed due to warehouse damage at Nestle USA controlled DC)","Potential presence of wood fragments.","08/10/2023","09/01/2023","","09/13/2023","Batch Numbers:  311457531K and 311557534K  Best By Dates:  8/22/23 and 10/23/23"
"Food","No","","92871","Ongoing","Mehlenbacher's Taffy","6975 Chardonnay Rd","","Paso Robles","CA","	93446-8327","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","To be updated. We are currently awaiting  distribution details from the firm.","F-1487-2023","Class II","Mehlenbacher's Taffy, 1.25 oz per piece, 36 pieces/box, cello wrapped. Watermelon UPC 022099174004. Storage in a cool dry place.   ","18,000 pieces","Undeclared allergen; milk","07/20/2023","08/31/2023","","09/06/2023","Watermelon code: 022099174004"
"Food","No","","92871","Ongoing","Mehlenbacher's Taffy","6975 Chardonnay Rd","","Paso Robles","CA","	93446-8327","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","To be updated. We are currently awaiting  distribution details from the firm.","F-1488-2023","Class II","Mehlenbacher's Taffy, 1.25 oz per piece, 36 pieces/box, cello wrapped. Strawberry lemonade UPC 022099174035. Storage in a cool dry place.   ","18,000 pieces","Undeclared allergen; milk","07/20/2023","08/31/2023","","09/06/2023","Strawberry lemonade code: 022099174035"
"Food","No","","92871","Ongoing","Mehlenbacher's Taffy","6975 Chardonnay Rd","","Paso Robles","CA","	93446-8327","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","To be updated. We are currently awaiting  distribution details from the firm.","F-1489-2023","Class II","Mehlenbacher's Taffy, 1.25 oz per piece, 36 pieces/box, cello wrapped. Peanut butter cup, UPC 022099174080. Storage in a cool dry place.   ","18,000 pieces","Undeclared allergen; milk","07/20/2023","08/31/2023","","09/06/2023","Peanut butter cup code: 022099174080"
"Food","No","","92872","Ongoing","Lyons Magnus LLC","3158 E Hamilton Ave","","Fresno","CA","	93702-4163","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AR, FL, GA, IA, KY, LA, MI, NC, OH, PA, TN TX, WI","F-1484-2023","Class II","Lyons Grape Juice packaged in 4 fl oz opaque white plastic cup 96 cups per case","1564 cases","Signs of bloating in juice cups","08/11/2023","08/30/2023","","09/06/2023","Item No. 5654 Batch Code: 3313, 1613, 7023 Best By: 12/09/23, 01/06/24, 02/21/24"
"Food","No","","92872","Ongoing","Lyons Magnus LLC","3158 E Hamilton Ave","","Fresno","CA","	93702-4163","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AR, FL, GA, IA, KY, LA, MI, NC, OH, PA, TN TX, WI","F-1485-2023","Class II","GFS Harvest Valley Cranberry/Grape Juice packaged in 4 fl oz opaque white plastic cup 96 cups per case","1496 cases","Signs of bloating in juice cups","08/11/2023","08/30/2023","","09/06/2023","Item No. 5694 Batch Code: 9213, 1613 Best By: 12/05/23, 01/06/24"
"Food","No","","92872","Ongoing","Lyons Magnus LLC","3158 E Hamilton Ave","","Fresno","CA","	93702-4163","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AR, FL, GA, IA, KY, LA, MI, NC, OH, PA, TN TX, WI","F-1486-2023","Class II","GFS Harvest Valley Grape Juice packaged in 4 fl oz opaque white plastic cup 96 cups per case","3712 cases","Signs of bloating in juice cups","08/11/2023","08/30/2023","","09/06/2023","Item No. 5695 Batch Code: 2313, 3313, 1613 Best By: 12/08/23, 12/09/23, 01/06/24"
"Food","No","","92891","Terminated","Asmus Seasoning, Inc.","36625 Metro Ct","","Sterling Heights","MI","	48312-1060","United States","Voluntary: Firm initiated","Letter","MI","F-1482-2023","Class II","Asmus Seasonings Asian Spice Blend 18oz clear plastic bottle, UPC 7 18122 95603 6, item number 233944, 12 bottle per wholesale case","24 bottles","undeclared sesame","08/16/2023","08/29/2023","08/29/2023","09/06/2023","Lot No. 23122"
"Drugs","No","","92898","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1107-2023","Class II","CARDIOPLEGIA SOLUTION, 20 mEq K, Maintenance 4:1, Low Potassium, Total Volume = 810 mL, EVA Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Phoenix, AZ 85043, NDC: 72196-0103-1","304 bags","Lack of Assurance of Sterility:Lack of validation data for sanitization cycles","08/17/2023","08/28/2023","","09/06/2023","Lot# 36-262315, Exp 8/21/2023; 36-262514, Exp 8/25/2023; 36-262993, Exp 8/28/2023."
"Drugs","No","","92898","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1108-2023","Class II","CARDIOPLEGIA SOLUTION, 60 mEq K, Induction 4:1, HIGH POTASSIUM, Total Volume = 830 mL, EVA Bag, RX only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0100-1","184","Lack of Assurance of Sterility:Lack of validation data for sanitization cycles","08/17/2023","08/28/2023","","09/06/2023","Lot# 36-262513, Exp 8/25/2023; 36-262880, Exp 8/27/2023"
"Drugs","No","","92898","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1109-2023","Class II","CARDIOPLEGIA SOLUTION, HIGH K, Induction 4:1, Plasmalyte/Tromethamine, High Potassium, EVA Bags, total volume = 500 mL, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0111-1","84 bags","Lack of Assurance of Sterility:Lack of validation data for sanitization cycles","08/17/2023","08/28/2023","","09/06/2023","Lot# 36-262515, Exp 8/25/2023."
"Drugs","No","","92898","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1110-2023","Class II","CARDIOPLEGIA SOLUTION, 24 mEq K, Maintenance 8:1, Low Potassium,  Total volume = 500 mL, EVA Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0105-1","84 bags","Lack of Assurance of Sterility:Lack of validation data for sanitization cycles","08/17/2023","08/28/2023","","09/06/2023","Lot# 36-262516, Exp 8/25/2023."
"Drugs","No","","92898","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1111-2023","Class II","Cardioplegia Solution, low K, Maintenance 4:1 Plasmalyte, Low Potassium, total volume = 1047 mL, EVA Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0211-1","100 bags","Lack of Assurance of Sterility:Lack of validation data for sanitization cycles","08/17/2023","08/28/2023","","09/06/2023","Lot# 36-262881, Exp 8/27/2023."
