Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1322-2023","Class II","Pumpkin Seeds packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1323-2023","Class II","Mixed Nuts Rst & Salted Pecans, Almonds, Cashews, Macadamia Nuts & Hazelnuts packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1324-2023","Class II","Pine Nuts packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1325-2023","Class II","Sunflower Seeds packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1326-2023","Class II","Papaya Sweetened packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1327-2023","Class II","Toffee Peanuts, Peanuts, Sugar, Salt packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1328-2023","Class II","Banana Chips, Bananas, Coconut Oil, Refined Cane Sugar, Banana Flavor packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1329-2023","Class II","Blueberries, Blueberries, Cane Sugar, Sunflower Oil packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1330-2023","Class II","Red Tart Cherries Sweetened packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1331-2023","Class II","Apple Rings Sulfur Dioxide Added packaged in 5 pound bags; Apple Rings, 1/2 pound bag","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1332-2023","Class II","Turkish Apricots Sulfur Dioxide Added packaged in 5 pound bags; Diced Apricots Sulfur Dioxide Added packaged in 5 pound bags;","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1333-2023","Class II","Dark Raisins packaged in 5 pound bags; Gold Raisins packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1334-2023","Class II","Mango Slices, Mango, Cane Sugar, Citric Acid, Calcium Chloride, Sulfur Dioxide packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1335-2023","Class II","Cranberries Sweetened packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1336-2023","Class II","Currants packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1337-2023","Class II","Pitted Prunes, May contain pits or pit fragments packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1338-2023","Class II","Dark Chocolate Pecans packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1339-2023","Class II","Black Mission Figs Potassium Sorbate packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1340-2023","Class II","Breakfast Treats, Sliced Almonds, Walnuts & Dark Raisins packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1341-2023","Class II","Hawaiian Mix, apples, Apricots, Banana Chips, Dates, Mango, Papaya, Pineapple, Kiwi, Sulfur Dioxide Added packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1342-2023","Class II","Valencia Orange Slices, Oranges, Sugar, Citric Acid, SO2 packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1343-2023","Class II","Sweet & Salty Mix, Rst & Salted Peanuts, Rst & Salted Cashews, Raisins, Cranberries, Sunflower Seeds, Pumpkin Seeds, Sliced Almonds packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Devices","No","","92504","Ongoing","GE OEC Medical Systems, Inc","384 N Wright Brothers Dr","","Salt Lake City","UT","	84116-2862","United States","Voluntary: Firm initiated","Letter","Worldwide - US Nationwide distribution including in the states of AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, WA, WI, WV, WY and the countries of Algeria, Argentina, Australia, Bangladesh, Belgium, Bolivia, Bosnia and Herzegovina, Brazil, Bulgaria, Burkina Faso, Canada, Chile, Colombia, Czechia, Dominican Republic, Ecuador, Egypt, Estonia, Ethiopia, France, Georgia, Germany, Hong Kong, India, Indonesia, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Kazakhstan, KOREA, Malaysia, Mauritius, Mexico, Mongolia, Morocco, Nepal, New Caledonia, New Zealand, Nigeria, Paraguay, Peru, Poland, Portugal, Romania, Russia, Singapore, Spain, Switzerland, Taiwan, Tanzania, Thailand, Trinidad and Tobago, United Arab Emirates, United Kingdom, Uruguay, Vietnam.","Z-2275-2023","Class II","OEC Flexiview 8800 Systems with 9-inch Image Intensifier","2","Image intensifiers on systems, used to provide fluoroscopic/digital spot images can become detached if the systems encounter a large impact force when moved, which may result in the image intensifier falling, which could lead to injuries such as fractures, hematoma, contusion, bruise, pain.","05/15/2023","07/31/2023","","08/09/2023","Serial Numbers: 3228PU4, 6936PU9"
"Devices","No","","92504","Ongoing","GE OEC Medical Systems, Inc","384 N Wright Brothers Dr","","Salt Lake City","UT","	84116-2862","United States","Voluntary: Firm initiated","Letter","Worldwide - US Nationwide distribution including in the states of AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, WA, WI, WV, WY and the countries of Algeria, Argentina, Australia, Bangladesh, Belgium, Bolivia, Bosnia and Herzegovina, Brazil, Bulgaria, Burkina Faso, Canada, Chile, Colombia, Czechia, Dominican Republic, Ecuador, Egypt, Estonia, Ethiopia, France, Georgia, Germany, Hong Kong, India, Indonesia, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Kazakhstan, KOREA, Malaysia, Mauritius, Mexico, Mongolia, Morocco, Nepal, New Caledonia, New Zealand, Nigeria, Paraguay, Peru, Poland, Portugal, Romania, Russia, Singapore, Spain, Switzerland, Taiwan, Tanzania, Thailand, Trinidad and Tobago, United Arab Emirates, United Kingdom, Uruguay, Vietnam.","Z-2276-2023","Class II","OEC 9800 Systems with 9-inch Image Intensifier","58","Image intensifiers on systems, used to provide fluoroscopic/digital spot images can become detached if the systems encounter a large impact force when moved, which may result in the image intensifier falling, which could lead to injuries such as fractures, hematoma, contusion, bruise, pain.","05/15/2023","07/31/2023","","08/09/2023","UDI-DI: 00840682114349.  Serial Numbers: 89-0317, 89-0554, 8S-1293, 8S-0509, 8S-0108, 8S-1029, 8S-2836, 89-3028, 8S-1574, 89-0609-RC, 89-1308, 8S-0394, 89-0979, 8SXXXX03626, 8SXXXX03683, 8SXXXX03681, 8S-1894, 8S-0175, 8S-2988, 89-2459, 89-2101, 89-3245, 89-1623, 89-0296, 8S-0200, 8S-0748, 89-1590, 89-1713, 8S-0124, 89-0282, 8S-2580, 89-3132, 8S-3039, 89-3451, 89-0223, 89-1155, 8SXXXX03680, 8S-3278, 8S-2426, 89-2913, 8S-1167, 89-1278, 89-1854, 8S-0233-C, 8S-1926, 8SXXXX03682, 89-2167, 8S-1109, 8SXXXX03679, 8S-0410, 89-1579-N, 89-1920, 89-3102, 8S-2046-C, 89-2340, 89-0461, 89-3809, 89-3810"
