Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","06/01/2023","92003","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Domestic distribution nationwide.","Z-1642-2023","Class II","Venous Hardshell Cardiotomy Reservoir, used during cardiopulmonary bypass  Model                        Item No. VKMO 10000-USA      701070441 VKMO 11000-USA      701070445","0 (US)","1. An accessory may be improperly placed during packaging, causing creases and damage to the accessory's  sterile pouch.  2. Product packaging may exhibit holes, cracks, dents, and crushed areas.     Both issues may compromise the sterile barrier of the packaging, and exposure to non-sterile product may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/26/2023","","06/07/2023","Model                        Item No.            UDI-DI VKMO 10000-USA      701070441      4058863153841 VKMO 11000-USA      701070445      4058863153889 All lots"
"Devices","No","06/01/2023","92003","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Domestic distribution nationwide.","Z-1643-2023","Class II","QUADROX-iR, used during cardiopulmonary bypass  Model                                  Item No.        Description BEQ-HMO 51100-USA      701067936     Small Adult with filter, with BIOLINE Coating BEQ-HMO 71100-USA      701067880     Adult with filter, with BIOLINE Coating HMO 50100-USA               701067934     Small Adult without filter, with SOFTLINE Coating HMO 51100-USA               701067938     Small Adult with filter, with SOFTLINE Coating HMO 70100-USA               701067874     Adult without filter, with SOFTLINE Coating HMO 71100-USA               701067886     Adult with filter, with SOFTLINE Coating","0 (US)","1. An accessory may be improperly placed during packaging, causing creases and damage to the accessory's  sterile pouch.  2. Product packaging may exhibit holes, cracks, dents, and crushed areas.     Both issues may compromise the sterile barrier of the packaging, and exposure to non-sterile product may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/26/2023","","06/07/2023","Model                                  Item No.        UDI-DI BEQ-HMO 51100-USA      701067936     n/a BEQ-HMO 71100-USA      701067880     4058863164052 HMO 50100-USA               701067934     n/a HMO 51100-USA               701067938     n/a HMO 70100-USA               701067874     n/a HMO 71100-USA               701067886     n/a  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1655-2023","Class II","QUADROX-i Pediatric, Oxygenator used during cardiopulmonary bypass  Model                                 Item No. HMO 30000-USA               701070384 HMO 31000-USA               701070388","0 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                 Item No.                   UDI-DI HMO 30000-USA               701070384               4058863153681 HMO 31000-USA               701070388               4058863154299  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1656-2023","Class II","QUADROX-iD Adult, Oxygenator used during cardiopulmonary bypass  Model                               Item No. HMOD 70000-USA          701067840 BEQ-HMOD70000-USA  701067859","24,250 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                               Item No.              UDI-DI HMOD 70000-USA          701067840          4058863019000 BEQ-HMOD70000-USA  701067859          4058863019024"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1657-2023","Class II","QUADROX-i Small Adult, Oxygenator used during cardiopulmonary bypass  Model                                Item no. BEQ-HMO 50000-USA    701067905 HMO 50000-USA             701067891 HMO 51000-USA             701067895","1,784 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                Item no.           UDI-DI BEQ-HMO 50000-USA    701067905        4058863019079 HMO 50000-USA             701067891        4058863019055 HMO 51000-USA             701067895        4058863019185  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1658-2023","Class II","QUADROX-iD Pediatric, Oxygenator used during cardiopulmonary bypass  Model                                       Item No. BEQ-HMOD30000-USA          701070397 BEQ-HMOD30000-USA          701050330","5,022 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                       Item No.             UDI-DI BEQ-HMOD30000-USA          701070397         4058863154435 BEQ-HMOD30000-USA          701050330         4037691670164   All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1659-2023","Class II","QUADROX-i Adult, Oxygenator used during cardiopulmonary bypass  Model                                       Item No. HMO 70000-USA                    701067820 HMO 71000-USA                    701067823 BEQ-HMO 71000-USA           701067829","0 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                       Item No.            UDI HMO 70000-USA                    701067820         4058863019147 HMO 71000-USA                    701067823         4058863017341 BEQ-HMO 71000-USA           701067829         4058863017372  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1660-2023","Class II","QUADROX -i Neonatal, Oxygenator used during cardiopulmonary bypass  Model                                       Item No. HMO 10000-USA                    701070412 HMO 11000-USA                    701070416","0 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                       Item No.           UDI HMO 10000-USA                    701070412        4058863154473 HMO 11000-USA                    701070416        4058863154558  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1661-2023","Class II","Venous Hardshell Cardiotomy Reservoir,  used during cardiopulmonary bypass  Model                                       Item No. VKMO 10000-USA                   701070441 VKMO 11000-USA                   701070445","0 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                       Item No.           UDI VKMO 10000-USA                   701070441       4058863153889 VKMO 11000-USA                   701070445       4058863153889  All lots"
"Devices","No","06/01/2023","92006","Ongoing","Maquet Medical Systems USA","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Nationwide domestic distribution","Z-1662-2023","Class II","QUADROX-iR, used during cardiopulmonary bypass  Model                                    Item No.             Description BEQ-HMO 51100-USA         701067936         Small Adult with filter, with BIOLINE coating BEQ-HMO 71100-USA         701067880         Adult with filter, with BIOLINE Coating HMO 50100-USA                  701067934         Small Adult without filter, with SOFTLINE Coating HMO 51100-USA                  701067938         Small Adult with filter, with SOFTLINE Coating HMO 70100-USA                  701067874         Adult without filter, with SOFTLINE Coating HMO 71100-USA                  701067886         Adult with filter, with SOFTLINE Coating","0 (US)","Product packaging may exhibit small pinholes which may not be visible to the unaided eye, compromising the sterile barrier of the packaging. Exposure to non-sterile device may result in inflammation, infection, sepsis, and ischemia.","05/18/2023","05/30/2023","","06/07/2023","Model                                    Item No.             UDI-DI BEQ-HMO 51100-USA         701067936         N/A BEQ-HMO 71100-USA         701067880         4058863164052 HMO 50100-USA                  701067934         N/A HMO 51100-USA                  701067938         N/A HMO 70100-USA                  701067874         N/A HMO 71100-USA                  701067886         N/A  All lots"
"Devices","No","","92063","Ongoing","Philips North America Llc","222 Jacobs St","","Cambridge","MA","	02141-2289","United States","Voluntary: Firm initiated","Letter","Nationwide Foreign: Belgium Brazil Canada Denmark Germany Guam Hong Kong Indonesia Italy Norway Poland Singapore Sweden Switzerland United Kingdom ","Z-1644-2023","Class II","EARLYVUE VS30 VITAL SIGNS MONITOR Software Version A.00.02 and A.00.01  Product Number: 863359  ","64 units US; 20 units OUS","EarlyVue VS30 Vital Signs Monitor and EarlyVue VS30 Vitals monitor Missing Calibration Alarm, a risk of an inaccurate CO2 measurement which may lead to a failure to recognize a change in patient condition.","03/06/2023","05/26/2023","","06/07/2023","UDI: (01)00884838075900 Software Version A.00.02 and A.00.01"
"Devices","No","","92063","Ongoing","Philips North America Llc","222 Jacobs St","","Cambridge","MA","	02141-2289","United States","Voluntary: Firm initiated","Letter","Nationwide Foreign: Belgium Brazil Canada Denmark Germany Guam Hong Kong Indonesia Italy Norway Poland Singapore Sweden Switzerland United Kingdom ","Z-1645-2023","Class II","EarlyVue VS30 Vitals monitor with Software Versions A.00.02 and A.00.01    Product Number: 863380","1421 units US; 3 units OUS","EarlyVue VS30 Vital Signs Monitor and EarlyVue VS30 Vitals monitor Missing Calibration Alarm, a risk of an inaccurate CO2 measurement which may lead to a failure to recognize a change in patient condition.","03/06/2023","05/26/2023","","06/07/2023","UDI: (01)00884838091412 Software Version A.00.02 and A.00.01"
"Devices","No","","92187","Ongoing","Cytrellis Biosystems, Inc.","299 Washington St Ste C","","Woburn","MA","	01801-2793","United States","Voluntary: Firm initiated","E-Mail","Nationwide ","Z-1648-2023","Class II","Cytrellis ellacor System with Micro-Coring Technology-Dermal Micro-Coring System System intended for the treatment of moderate and severe wrinkles in the mid and lower face.  Model #: Gen 4  ","89 units","Irregular core patterns could cause potential overlap of cores at the 8% setting, potentially leading to prolonged healing, irregularities in patient skin texture post-treatment, and/or scarring.","04/07/2023","05/26/2023","","06/07/2023","UDI-DI: B933ELCON010 All serial numbers"
"Food","No","","92198","Ongoing","GARDEN HIGHWAY ATLANTA","4322 Moreland Ave","","Conley","GA","	30288-2142","United States","Voluntary: Firm initiated","E-Mail","Product was shipped to the following states: AL, FL, GA & SC.","F-0967-2023","Class II","TURKEY AND HAVARTI Sandwich NET WT. 8.55OZ (242g) CONTAINS MILK, SOY, WHEAT MAY CONTAIN EGG Distributed By Rennaissance Food Group, LLC 4322 Moreland Ave Conley, GA UPC 8 26766 15584 2","1,147 sandwiches","During an internal audit the firm discovered that the label did not declare sesame in their ingredient statement.","04/26/2023","06/01/2023","","06/07/2023","GHGA 110 SELL BY 4/25/23, GHGA 111 SELL BY 4/26/23, GHGA 112 SELL BY 4/27/23, GHGA 113 SELL BY 4/28/23 & GHGA 114 SELL BY 4/29/23."
"Devices","No","","92204","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Distribution was made to California.  There was no foreign/government/military distribution.","Z-1646-2023","Class II","Procedure packs:    (1) Medline Sterile Arthroscopy Pack, REF: DYNJ64242B;  (2) Medline Sterile Shoulder Pack, REF: DYNJ64250A; and  (3) Medline Sterile Upper Extremity Pack, REF: DYNJ64253B.","342 packs (114 packs/product)","The kits were damaged by water.","04/21/2023","05/26/2023","","06/07/2023","(1) Arthroscopy Pack - Lot #22HMD098, Exp. 2024-04-30, UDI/DI (01)10193489956405; (2) Shoulder Pack -Lot #22JMA673, Exp. 2024-01-31, GTIN (01)10193489429817; and (3) Upper Extremity Pack - Lot #HMF900, Exp. 2024-01-31, UDI/DI (01)10193489968453."
"Devices","No","","92206","Ongoing","Trophy SAS","Trophy Sas","Trophy; Croissy Beaubourg; 4 Rue Pelloutier","Marne La Vallee Cedex 2","","	","France","FDA Mandated","Letter","Worldwide Distribution","Z-1627-2023","Class II","CS¿9600¿is¿an¿extraoral¿system¿intended¿to¿produce¿two-dimensional¿and¿three-dimensional¿digital¿X-ray¿images¿of¿the¿dento-maxilofacial,¿ENT¿(Ear,¿Nose¿and¿Throat),¿cervical¿spine¿and¿wrist¿regions¿at¿the¿direction¿of¿healthcare¿professionals¿as¿diagnostic¿support¿for¿pediatric¿and¿adult¿patients.¿","895 units","Device failed to function as intended and/or failed to conform to their design specifications.","07/21/2021","05/26/2023","","06/07/2023","CS 9600"
"Devices","No","","92212","Ongoing","TELEFLEX LLC","3015 Carrington Mill Blvd","","Morrisville","NC","	27560-5437","United States","Voluntary: Firm initiated","Letter","worldwide","Z-1663-2023","Class II","Teleflex HORIZON Microclip Titanium Ligating Clips w/tape, REF 005200; for use in general surgical procedures that require vessel or tissue ligation","146,606 units","Teleflex LLC is initiating this voluntary field corrective action because the clip cartridges for the affected product is missing a key feature that restricts the application of the clip to the applier. With this step feature missing on the cartridge, the clip is mounted in a more variable position, allowing the clips to load farther back in the clip applier jaw grooves. This may potentially result in inappropriate or inadequate clip application to vascular structures.","04/28/2023","05/30/2023","","06/07/2023","UDI/DI 24026704696394, Lot Numbers:  73A2200857, 73A2300018, 73A2300176, 73A2300326, 73A2300520, 73A2300778, 73D2200216, 73D2200559, 73E2200634, 73E2200874, 73E2201099, 73F2200193, 73F2200200, 73F2200482, 73F2200711, 73G2200168, 73G2200345, 73G2200560, 73G2200754, 73H2200115, 73H2200294, 73H2200433, 73H2200453, 73J2200747, 73J2200763, 73K2200014, 73K2200095, 73K2200101, 73K2200299, 73K2200566, 73K2200713, 73L2200064, 73L2200066"
"Devices","No","","92230","Ongoing","NRT X-RAY A/S","Birkegardsvej 16","","Hasselager","","	","Denmark","Voluntary: Firm initiated","E-Mail","US Nationwide distribution in the states of OH, NC, KY, SC, IA, MA, WA, LA, NV, NY.   ","Z-1668-2023","Class II","Intelli-C, Right side suspended Tabletop, REF: 03400000","32 units","There is a potential that the drive shaft in the detector up/down (IDE) movement of the X-Ray machine may break which causes  the detector  to move until it is stopped by the movement end-stop.","04/27/2023","05/31/2023","","06/07/2023","UDI-DI: 05713464000527/Serial Numbers: 627004, 627007, 639001, 639002,639003, 639004, 639007, 639010, 647001, 647004, 647005, 648001, 651007, 658002, 658003, 658006, 658010, 666008, 675001, 675004, 682006, 682010"
"Devices","No","","92230","Ongoing","NRT X-RAY A/S","Birkegardsvej 16","","Hasselager","","	","Denmark","Voluntary: Firm initiated","E-Mail","US Nationwide distribution in the states of OH, NC, KY, SC, IA, MA, WA, LA, NV, NY.   ","Z-1669-2023","Class II","Intelli-C, Left side suspended Tabletop, REF: 03400010","13 units","There is a potential that the drive shaft in the detector up/down (IDE) movement of the X-Ray machine may break which causes  the detector  to move until it is stopped by the movement end-stop.","04/27/2023","05/31/2023","","06/07/2023","UDI-DI:05713464000121/Serial Numbers: 647009, 651002, 651006, 666009, 682003"
"Food","No","","92242","Ongoing","Vital Proteins","3400 Wolf Rd Ste 200","","Franklin Park","IL","	60131-1328","United States","Voluntary: Firm initiated","Telephone","Distributed to retail locations in the following states:  Iowa  Illinois Indiana Missouri  Wisconsin  Connecticut  Delaware  Massachusetts New Hampshire  New Jersey  New York  Pennsylvania  Vermont  Alabama Georgia  Mississippi  North Carolina  South Carolina  Tennessee  Florida  Puerto Rico    Online by Consignee.","F-0969-2023","Class II","Vital Proteins Collagen Peptides, retail 24oz plastic canister, UPC 8 57273 00866 6; 6 retail units per wholesale case","59,701 canisters","potential foreign material contamination (pieces of one blue broken lid may be in one or more canisters)","04/21/2023","06/01/2023","","06/07/2023","30095993HA Best By: 01-09-2028"
"Devices","No","","92245","Ongoing","Ortho-Clinical Diagnostics, Inc.","1001 Us Highway 202","","Raritan","NJ","	08869-1424","United States","Voluntary: Firm initiated","Letter","Nationwide Foreign: Brazil, Chile, Colombia ","Z-1664-2023","Class II","VITROS Chemistry Products Calibrator Kit 11 VANC Reagent Generation (GEN) 50 with affected Assay Data Disk (ADD) for Data Release Versions (DRVs) 6215 through 6223.    In vitro diagnostic -VITROS Chemistry Products Calibrator Kit 11 is used to calibrate the VITROS 5,1 FS/4600 Chemistry Systems and the VITROS 5600/XT 7600 Integrated Systems for the quantitative measurement of vancomycin (VANC).  Product Code: 6801696","132 units","Unavailable to calibrate VITROS Chemistry Products VANC Reagent, Generation (GEN) 50, results in delay of testing","04/14/2023","05/30/2023","","06/07/2023","UDI-DI: 10758750006601 Lot Number: 1172    Exp. 20-OCT-2023"
"Devices","No","","92257","Ongoing","Howmedica Osteonics Corp.","325 Corporate Dr","","Mahwah","NJ","	07430-2006","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution:  CT, FL, IN, KY, MT, NJ, OR, PA, SC Foreign: China, Japan ","Z-1653-2023","Class II","TRIATHLON X3 TIBIAL BEARING INSERT   CS #3 12MM-Intended for knee replacement  Catalog Number: 5531-G-312-E","24 units in total","Mislabeled:Labeled  Catalog Number: 5531-G-312-E, TRIATHLON X3 TIBIAL BEARING INSERT   CS #3 12MM,  may contain Catalog Number: 5532-G-413-E, TRIATHLON X3 TIBIAL BEARING INSERT   PS #4 13MM, and vice versa","04/13/2023","05/30/2023","","06/07/2023","GTIN: 07613327390698 Lot Number: JH3AHJ"
"Devices","No","","92257","Ongoing","Howmedica Osteonics Corp.","325 Corporate Dr","","Mahwah","NJ","	07430-2006","United States","Voluntary: Firm initiated","Letter","US Nationwide - Worldwide Distribution:  CT, FL, IN, KY, MT, NJ, OR, PA, SC Foreign: China, Japan ","Z-1654-2023","Class II","TRIATHLON X3 TIBIAL BEARING INSERT   PS #4 13MM Intended for knee replacement  Catalog Number: 5532-G-413-E","24 units in total","Mislabeled:Labeled  Catalog Number: 5531-G-312-E, TRIATHLON X3 TIBIAL BEARING INSERT   CS #3 12MM,  may contain Catalog Number: 5532-G-413-E, TRIATHLON X3 TIBIAL BEARING INSERT   PS #4 13MM, and vice versa","04/13/2023","05/30/2023","","06/07/2023","GTIN: 07613327338560 Lot Number: 7H8RPL"
"Drugs","No","06/02/2023","92268","Ongoing","Denison Pharmaceuticals, LLC","1 Powder Hill Rd","","Lincoln","RI","	02865-4407","United States","Voluntary: Firm initiated","Letter","Product was distributed Nationwide.","D-0772-2023","Class II","Safe tussin DM, DAY TIME Cough Relief, (Dextromethorphan HBr, USP 10mg Guaifenesin, USP 100mg), 4.0 FL OZ (118mL) bottle, Kramer Laboratories , Inc. Bridgewater, NJ 08807. ","86,616 4 OZ bottles","CGMP Deviations: Use of non-food grade lubricant in mixing vessel.","05/03/2023","05/31/2023","","06/07/2023","Lot: 8314, Exp: 04/2023, 8753, 8753A, Exp: 10/2023; 8659, Exp: 08-2023"
"Drugs","No","06/02/2023","92268","Ongoing","Denison Pharmaceuticals, LLC","1 Powder Hill Rd","","Lincoln","RI","	02865-4407","United States","Voluntary: Firm initiated","Letter","Product was distributed Nationwide.","D-0773-2023","Class II","Colic Calm, Colic, Gas & Reflux, Homeopathic Medicine, 2 Fl. Oz (59 ml) bottle. Distributed by Ketomi LLC, 1215 Sarasota Center Blvd., Sarasota FL 34240.","54,222 bottles","CGMP Deviations: Use of non-food grade lubricant in mixing vessel.","05/03/2023","05/31/2023","","06/07/2023","Lot 8290V, Exp: 10-2023"
"Drugs","No","06/02/2023","92268","Ongoing","Denison Pharmaceuticals, LLC","1 Powder Hill Rd","","Lincoln","RI","	02865-4407","United States","Voluntary: Firm initiated","Letter","Product was distributed Nationwide.","D-0774-2023","Class II","Pin-Away PYRENTAL PAMOATE (Pyrantel base 50 mg / mL) Pinworm Treatment, 2 FL OZ (60 mL) bottle, Distributed by: Cara Incorporated, 333 Strawberry Field Road, Warwick, RI 05886. NDC 70309-080-02","4,812 units","CGMP Deviations: Use of non-food grade lubricant in mixing vessel.","05/03/2023","05/31/2023","","06/07/2023","Lot 8640, Exp: 11/2023"
"Drugs","No","06/02/2023","92268","Ongoing","Denison Pharmaceuticals, LLC","1 Powder Hill Rd","","Lincoln","RI","	02865-4407","United States","Voluntary: Firm initiated","Letter","Product was distributed Nationwide.","D-0775-2023","Class II","Safe tussin PM, NIGHT TIME Cough Relief, (Dextromethorphan HBr, USP 7.5mg, Doxylamine Succinate 3.125mg), 4.0 FL OZ (118mL) bottle, Kramer Laboratories , Inc. Bridgewater, NJ 08807.  ","13,968 bottles","CGMP Deviations: Use of non-food grade lubricant in mixing vessel.","05/03/2023","05/31/2023","","06/07/2023","Lot 8639, Exp: 8/2023"
"Devices","No","","92270","Ongoing","Elekta, Inc.","400 Perimeter Center Ter NE Ste 50","","Atlanta","GA","	30346-1227","United States","Voluntary: Firm initiated","E-Mail","Worldwide distribution. US distribution to AR, IN, LA, OK, TN, VA, WA.  International distribution to Belgium, Canada, Chile, China, France, Germany, India, Iraq, Italy, Jordan, Libyan Arab Jamahiriya, Mauritius, Mexico, Morocco, Poland, Russian Federation, Spain. ","Z-1665-2023","Class II","Elekta Medical Linear Accelerator (ELMA) included in the below platforms:     a. Elekta Infinity;   b. Versa HD;   c. Elekta Synergy","46 units","A component within a limited number of Elekta Linacs has been realized to be non-compliant to IEC 60601","05/05/2023","05/30/2023","","06/07/2023","Varex Part Number 95510354H-01 (Varex serial numbers 354-01H_A0010004PC to 354-01H_A0010269PC).  a. Elekta Infinity: UDI-DI Number: 05060191071543, 05060191071512 (Serial Numbers: 156073, 152223, 153681);  b. Versa HD: UDI-DI Number: 05060191071574, 05060191071529 (Serial Numbers: 156941, 156989, 156724, 156998);  c. Elekta Synergy: UDI-DI Number: 05060191071550, 05060191071505 (Serial Number: 152483)  Additional serial numbers distributed OUS: 109331, 109333, 109335, 109336, 109339, 109341, 109342, 151879, 152194, 153038, 153299, 153410, 153970, 156841, 156849, 156966, 156968, 156969, 156970, 156971, 156973, 156977, 156978, 156979, 156980, 156981, 156982, 156983, 156984, 156985, 156986, 156987, 156988, 156990, 156992, 156995, 156996, 156997."
"Devices","No","","92286","Ongoing","Smith & Nephew, Inc.","1450 E Brooks Rd","","Memphis","TN","	38116-1804","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution.","Z-1670-2023","Class II","Smith&Nephew ENGAGE Cementless Partial Knee System, Porous Femoral components, Part Numbers:    a)  REF 1-10003-100 (SIZE 1 Right Medial);   b)	REF 1-10003-110 (SIZE 1 Left Medial);   c)	REF 1-10003-200 (SIZE 2-Right Medial);   d)	REF 1-10003-210 (SIZE 2-Left Medial);   e)	REF 1-10003-300 (SIZE 3- Right Medial);   f)	REF 1-10003-310 (SIZE 3- Left Medial);   g)	REF 1-10003-400 (SIZE 4- Right Medial);   h)	REF 1-10003-410 (SIZE 4- Left Medial);   i)	REF 1-10003-500 (SIZE 5- Right Medial);   j)	REF 1-10003-510 (SIZE 5- Left Medial);   k)	REF 1-10003-600 (SIZE 6- Right Medial);   l)	REF 1-10003-610 (SIZE 6- Left Medial);   m)	REF 1-10003-700 (SIZE 7- Right Medial);   n)	REF 1-10003-710 (SIZE 7- Left Medial);   o)  REF 1-10003-800, (SIZE 8 - Right Medial);   p)  REF 1-10003-810, (SIZE 8 - Left Medial);   Unicondylar knee prothesis","1994 units","Recent complaint data indicates that the revision rate may be trending higher than corresponding similar  devices in global joint replacement registries. The data identifies a potential signal that the performance is an outlier versus the state of the art with respect to the risk for revision.","05/02/2023","05/31/2023","","06/07/2023","a) REF 1-10003-100, UDI/DI 00885556872925;  b) REF 1-10003-110, UDI/DI 00885556872932; c) REF 1-10003-200, UDI/DI 00885556872949;  d) REF 1-10003-210, UDI/DI 00885556872956;  e) REF 1-10003-300, UDI/DI 00885556872963;  f) REF 1-10003-310, UDI/DI 00885556872970;  g) REF 1-10003-400, UDI/DI 00885556872987;  h) REF 1-10003-410, UDI/DI 00885556872994;  i) REF 1-10003-500, UDI/DI  00885556873007;  j) REF 1-10003-510, UDI/DI 00885556873014;  k) REF 1-10003-600, UDI/DI 00885556873021;  l) REF 1-10003-610, UDI/DI 00885556873038; m) REF 1-10003-700, UDI/DI 00885556873045;  n) REF 1-10003-710, UDI/DI 00885556873052;  o)  REF 1-10003-800, UDI/DI 00885556873069;  p)  REF 1-10003-810,  UDI/DI 00885556873076;    ALL BATCHES"
"Devices","No","","92286","Ongoing","Smith & Nephew, Inc.","1450 E Brooks Rd","","Memphis","TN","	38116-1804","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution.","Z-1671-2023","Class II","Smith&Nephew ENGAGE Cementless Partial Knee System, Tibial Anchor Stem, Part Numbers:  a)  REF 1-10011-100 (SIZE 1-2), b)  REF 1-10011-200 (SIZE 3-4), c)  REF 1-10011-300 (SIZE 5-6); Unicondylar knee prothesis","1596 units","Recent complaint data indicates that the revision rate may be trending higher than corresponding similar devices in global joint replacement registries. The data identifies a potential signal that the performance is an outlier versus the state of the art with respect to the risk for revision.","05/02/2023","05/31/2023","","06/07/2023","a)  REF 1-10011-100, UDI/DI 00885556873083;  b)  REF 1-10011-200, UDI/DI 00885556873090;  c)  REF 1-10011-300, UDI/DI 00885556873106;  ALL BATCHES"
"Devices","No","","92286","Ongoing","Smith & Nephew, Inc.","1450 E Brooks Rd","","Memphis","TN","	38116-1804","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution.","Z-1672-2023","Class II","Smith&Nephew ENGAGE Cementless Partial Knee System, Coated Tibial Tray, Part Numbers:  a)	REF 1-10012-100, SIZE 1-LEFT MEDIAL;   b)	REF 1-10012-150, SIZE 1-RIGHT MEDIAL;   c)	REF 1-10012-200, SIZE 2-LEFT MEDIAL;   d)	REF 1-10012-250, SIZE 2-RIGHT MEDIAL;   e)	REF 1-10012-300, SIZE 3-LEFT MEDIAL;   f)	REF 1-10012-350, SIZE 3-RIGHT MEDIAL;  g)	REF 1-10012-400, SIZE 4-LEFT MEDIAL;   h)	REF 1-10012-450, SIZE 4-RIGHT MEDIAL;  i)	REF 1-10012-500, SIZE 5-LEFT MEDIAL;    j)	REF 1-10012-550, SIZE 5-RIGHT MEDIAL;   k)	REF 1-10012-600, SIZE 6-LEFT MEDIAL;   l)	REF 1-10012-650, SIZE 6-RIGHT MEDIAL;   Unicondylar knee prothesis","2146 units","Recent complaint data indicates that the revision rate may be trending higher than corresponding similar devices in global joint replacement registries. The data identifies a potential signal that the performance is an outlier versus the state of the art with respect to the risk for revision.","05/02/2023","05/31/2023","","06/07/2023","a) REF 1-10012-100, UDI/DI 00885556873113;  b) REF 1-10012-150, UDI/DI 00885556873120;  c) REF 1-10012-200, UDI/DI 00885556873137;  d) REF 1-10012-250, UDI/DI 00885556873144;  e) REF 1-10012-300, UDI/DI 00885556873151;  f) REF 1-10012-350, UDI/DI 00885556873168;  g) REF 1-10012-400, UDI/DI 00885556873175;  h) REF 1-10012-450, UDI/DI 00885556873182; i) REF 1-10012-500, UDI/DI 00885556873199;   j) REF 1-10012-550, UDI/DI 00885556873205;  k) REF 1-10012-600, UDI/DI 00885556873212;  l) REF 1-10012-650, UDI/DI 00885556873229;  ALL BATCHES"
