Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1412-2023","Class III","Dilettante Mocha Cafe brand Praline Bulk Truffles, perishable, sold individual pieces out of retail display cases.  The display placard declares milk, pecans, and almonds in the ingredients statement, but the Contains statement declares ""Contains: Dairy, Nuts"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Praline Bulk Truffles*** UPC 10083 15050***Contains: Milk, Almond, Pecan***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""","firm did not provide","The firm's retail placard posted on display case declares milk, pecans, and almonds in the ingredients statement, but the placard declares ""Contains Dairy, Nuts"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/26/2023 and bulk case includes best by date 11/26/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1413-2023","Class III","Dilettante Mocha Cafe brand Espresso Bulk Truffles, perishable, sold individual pieces out of retail display cases.  The display placard declares milk in the ingredients statement, but the Contains statement declares ""Contains: Dairy"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Espresso Bulk Truffles*** UPC 10083 15051***Contains: Milk***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""","firm did not provide","The firm's retail placard posted on display case declares milk in the ingredients statement, but the placard declares ""Contains Dairy"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/28/2023 and bulk case includes best by date 11/28/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1414-2023","Class III","Dilettante Mocha Cafe brand Rheingold Dark Bulk Toffees, perishable, sold individual pieces out of retail display cases.  The display placard declares butter, pecans, and almonds in the ingredients statement, but the Contains statement declares ""Contains: Dairy, Nuts"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Rheingold Dark Bulk Toffee*** UPC 10083 15052***Contains: Milk, Almond, Pecan***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""","firm did not provide","The firm's retail placard posted on display case declares butter, pecans, and almonds in the ingredients statement, but the placard declares ""Contains Dairy, Nuts"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/8/2023 and bulk case includes best by date 11/08/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1415-2023","Class III","Dilettante Mocha Cafe brand Rheingold Milk Bulk Toffee, perishable, sold individual pieces out of retail display cases.  The display placard declares milk, pecans, and almonds in the ingredients statement, but the Contains statement declares ""Contains: Dairy, Nuts"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Rheingold Milk Bulk Toffee*** UPC 10083 15053***Contains: Milk, Almond, Pecan***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""   ","firm did not provide","The firm's retail placard posted on display case declares milk, pecans, and almonds in the ingredients statement, but the placard declares ""Contains Dairy, Nuts"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/8/2023 and bulk case includes best by date 11/08/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1416-2023","Class III","Dilettante Mocha Cafe brand Rheingold White Bulk Toffee, perishable, sold individual pieces out of retail display cases.  The display placard declares milk, pecans and hazelnuts in the first Contains statement, and the 2nd Contains statement declares ""Contains: Dairy, Nuts"".   Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Rheingold White Bulk Toffee*** UPC 10083 15054***Contains: Milk, Almond, Pecan***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""  The updated display placard provided to retail stores identify milk, almond, and pecan in the ingredients statement and declares almond, milk, and pecan in the contain statement. ","firm did not provide","The firm's retail placard posted on display case declares milk, pecans, and hazelnuts in the Contains statement, but the placard also declares ""Contains Dairy, Nuts"" only.  There is no ingredient statement.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/8/2023 and bulk case includes best by date 11/08/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1417-2023","Class III","Dilettante Mocha Cafe brand Sriracha Bulk Caramels, perishable, sold individual pieces out of retail display cases.  The display placard declares cream and butter in the ingredients statement, but the Contains statement declares ""Contains: Dairy"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Sriracha Bulk Caramels*** UPC 10083 15055***Contains: Milk***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""","firm did not provide","The firm's retail placard posted on display case declares cream and butter in the ingredients statement, but the placard declares ""Contains Dairy"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/14/2023 and bulk case includes best by date 11/14/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1418-2023","Class III","Dilettante Mocha Cafe brand Espresso Bulk Caramels, perishable, sold individual pieces out of retail display cases.  The display placard declares milk in the ingredients statement, but the Contains statement declares ""Contains: Dairy"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Espresso Bulk Caramels*** UPC 10083 15056***Contains: Milk***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com"" ","firm did not provide","The firm's retail placard posted on display case declares milk in the ingredients statement, but the placard declares ""Contains Dairy"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 5/24/2023 and bulk case includes best by date 10/24/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1419-2023","Class III","Dilettante Mocha Cafe brand Himalayan Pink Salt Bulk Caramels, perishable, sold individual pieces out of retail display cases.  The display placard declares cream and butter in the ingredients statement, but the Contains statement declares ""Contains: Dairy"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Himalayan Pink Salt Bulk Caramels*** UPC 10083 15056***Contains: Milk***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""","firm did not provide","The firm's retail placard posted on display case declares cream and butter in the ingredients statement, but the placard declares ""Contains Dairy"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/26/2023 and bulk case includes best by date 11/26/23."
"Food","No","","92676","Ongoing","Dilettante Chocolates Inc","18251 Cascade Ave S","","Tukwila","WA","	98188-4700","United States","Voluntary: Firm initiated","Letter","Distributed to firm's retail store locations in WA","F-1420-2023","Class III","Dilettante Mocha Cafe brand Alderwood Smoked Bulk Caramels, perishable, sold individual pieces out of retail display cases.  The display placard declares milk in the ingredients statement, but the Contains statement declares ""Contains: Dairy"".  Bulk truffle boxes sent to retail stores contains correct label: ""***Dilettante Mocha Cafe Alderwood Smoked Bulk Caramels*** UPC 10083 15058***Contains: Milk***Dilettante Mocha Cafe, Tukwila, WA 98188, dilettantemochacafe.com""  ","firm did not provide","The firm's retail placard posted on display case declares milk in the ingredients statement, but the placard declares ""Contains Dairy"" only.","07/06/2023","08/14/2023","","08/23/2023","Manufactured 6/19/2023 and bulk case includes best by date 11/19/23."
"Food","No","","92717","Ongoing","BLUE TRITON","4330 20th St","","Zephyrhills","FL","	33542-6703","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic distribution only.","F-1422-2023","Class III","1964 Zephyrhills 100% Natural Spring Water 16.9 FL Oz (500 mL)","304,470 cases total:  24pk Zephyrhills Spring Water - 190,662 cases and 40pk Zephyrhills Spring Water - 113,808 cases","Bromate in finished product exceeds the MCL of 10ppb.","07/14/2023","08/15/2023","","08/23/2023","Batch Code    Expiry Date  3177WF23E6 12/31/2024 3177WF23E1 12/31/2024 3180WF23E1 12/31/2024 3181WF23E6 12/31/2024 3181WF23E1 12/31/2024 3182WF23E6 1/31/2025 3182WF23E1 1/31/2025 3184wf23e2 1/31/2025 3184WF23E6 1/31/2025 3185wf23e1 1/31/2025 3185WF23E2 1/31/2025 3185WF23E6 1/31/2025 3185WF23E7 1/31/2025 3186WF23E1 1/31/2025 3186WF23E6 1/31/2025 3187WF23E1 1/31/2025 3187WF23E6 1/31/2025 3188WF23E1 1/31/2025 3188WF23E6 1/31/2025 3189WF23E1 1/31/2025 3189WF23E6 1/31/2025 3189WF23E7 1/31/2025 3190WF23E1 1/31/2025 3190WF23E7 1/31/2025"
"Food","No","","92769","Ongoing","Newly Weds Foods, Inc.","8550 W Bryn Mawr Ave","Suite 100","Chicago","IL","	60631-3222","United States","Voluntary: Firm initiated","E-Mail","CA IA IL IN MD NJ NY OH OR WI ","F-1444-2023","Class III","Newly Weds Foods R03810 LOEFFLER COMP PORK ROLL CURE X1 54lbs  ","1,620  pounds","May contain small pieces of metal, approximately 1mm or less in size","07/22/2023","08/17/2023","","08/23/2023","30627DA004 (62723)"
"Food","No","","92769","Ongoing","Newly Weds Foods, Inc.","8550 W Bryn Mawr Ave","Suite 100","Chicago","IL","	60631-3222","United States","Voluntary: Firm initiated","E-Mail","CA IA IL IN MD NJ NY OH OR WI ","F-1445-2023","Class III","Newly Weds Foods R03361 HAHN'S SPECIAL BACON CURE HS X1 40lbs  ","800 pounds","may contain small pieces of metal, approximately 1mm in size or less","07/22/2023","08/17/2023","","08/23/2023","30627DA005 (62723)"
"Food","No","","92769","Ongoing","Newly Weds Foods, Inc.","8550 W Bryn Mawr Ave","Suite 100","Chicago","IL","	60631-3222","United States","Voluntary: Firm initiated","E-Mail","CA IA IL IN MD NJ NY OH OR WI ","F-1446-2023","Class III","Newly Weds Foods R01395  HELLER'S MODERN CURE 50lbs  ","42,500 pounds","may contain small pieces of metal, approximately 1mm in size or less","07/22/2023","08/17/2023","","08/23/2023","50823 30508DA006"
"Food","No","","92769","Ongoing","Newly Weds Foods, Inc.","8550 W Bryn Mawr Ave","Suite 100","Chicago","IL","	60631-3222","United States","Voluntary: Firm initiated","E-Mail","CA IA IL IN MD NJ NY OH OR WI ","F-1447-2023","Class III","Newly Weds Foods G25928  CURE 6.25% W/SALT W/O ADDITIVES X1 50lbs  ","500 pounds","may contain small pieces of metal, approximately 1mm in size or less","07/22/2023","08/17/2023","","08/23/2023","30628DA002 (62823)"
"Food","No","08/18/2023","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1434-2023","Class III","Benton's 100 Calorie Snack Packs Baked Chocolate Wafer Snacks 6-0.81 OZ (23g) Packs Net Wt. 4.86 oz UPC: 4 099100 040416 Packaged in a paper carton, 16 cartons per case.","5247 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","4/22/2024, 4/28/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1435-2023","Class III","Annie's Homegrown Gluten Free Bunny Grahams Cocoa & Vanilla Flavored With Other Natural Flavors Graham-Style Snacks Net Wt 6.75 oz (191g) UPC: 13562 00019 Packaged in cartons, 7 and 12 retails cartons per case","7872 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","5/2/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1436-2023","Class III","Gluten Free MI-DEL Swedish Style Ginger Snaps Net Wt. 8 oz (227g) & 10 oz UPC:3068476890. Packaged in plastic bags, 12 bags per case.","5480 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","7/4/2024 and 7/5/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1437-2023","Class III","Ruxton Chocolates Manning Brand Pumpkin Creme Cookies 19.5 oz. Bulk product packaged in bags, 12 bags per case.","4834 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","3/5/2024 and 3/6/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1438-2023","Class III","Trader Joe's Gluten Free  Joe-Joe's Chocolate Vanilla Creme Sandwich Cookies Net Wt.12.5 oz (354g) UPC: 0050 7547 Packaged in paper cartons. 25 retail units per case.","216 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","2/26/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1439-2023","Class III","Trader Joe's Tiniest Chocolate Chip Cookies Net Wt. 8 oz (227 g) UPC: 0076 3691 Packaged in bags. 24 bags per case.","3570 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","02/22/2024, 02/21/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1440-2023","Class III","Trader Joe's  Joe-Joe's Chocolate Vanilla Creme Flavored With Other Natural Flavors Net Wt.13.4 oz (380g) UPC: 0076 5725 Packaged in trays. 26 units per case.","3564","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","02/22/2024, 02/23/2024"
"Food","No","","92773","Ongoing","Commercial Bakeries","45 Torbarrie Rd","","North York","","	","Canada","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to distribution centers in IL, NJ, MD, NY, CT, CA, and FL.","F-1441-2023","Class III","Simply MI-Delicious MI-DEL Swedish Style Ginger Snaps Net Wt. 10 oz (284g)UPC:3068403502. Packaged in plastic bags, 12 bags per case.","5098 cases","Undeclared peanut","07/13/2023","08/16/2023","","08/23/2023","7/6/2024, 7/5/2024"
"Biologics","No","","92792","Terminated","MiMedx Group, Inc.","1775 W Oak Commons Ct","","Marietta","GA","	30062-2254","United States","Voluntary: Firm initiated","Letter","Florida","B-0591-2023","Class III","Amniotic Membrane","","Tissue, manufactured where in-process controls were not performed to prevent contamination or cross-contamination, was distributed. ","05/24/2022","08/11/2023","08/11/2023","08/23/2023","AS46P2202106001; AS46P2202106002; AS46P2202106006;"
"Food","No","08/22/2023","92801","Ongoing","Lipari Foods Operating Company, LLC.","26661 Bunert Rd","","Warren","MI","	48089-3650","United States","Voluntary: Firm initiated","Letter","AL, FL, IL, IN, KY, MI, NY, OH, PA, WI, and WY","F-1459-2023","Class III","IO Inspired Organics brand Organic Raw Walnut Halves & Pieces; 7oz plastic tubs; 9 packages per wholesale case; retail UPC 863669740065, Lipari #943469","855 units","undeclared walnuts in ingredient and contains statement","08/01/2023","08/22/2023","","08/23/2023","batch number 21202306A; expiration 6/21/2024"
